Case ID,Activity,Complete Timestamp,Variant,Variant index
dataRequester94,Get Link,2019/08/10 20:55:22.000,Variant 5,5
dataRequester94,Notify of error,2019/08/10 20:57:19.000,Variant 5,5
dataRequester12,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester12,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester12,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester12,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester12,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester12,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester12,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester4,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester4,Submit Purpose,2019/08/10 20:54:51.000,Variant 1,1
dataRequester4,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester4,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester4,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester4,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester4,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester7,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester7,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester7,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester7,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester7,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester7,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester7,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester37,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester37,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester37,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester37,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester37,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester37,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester37,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester31,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester31,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester31,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester31,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester31,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester31,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester31,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester6,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester6,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester6,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester6,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester6,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester6,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester6,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester56,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester56,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester56,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester56,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester56,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester56,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester56,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester0,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester0,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester0,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester0,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester0,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester0,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester0,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester39,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester39,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester39,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester39,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester39,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester39,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester39,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester42,Agree to License,2019/08/10 20:54:35.000,Variant 1,1
dataRequester42,Submit Purpose,2019/08/10 20:54:51.000,Variant 1,1
dataRequester42,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester42,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester42,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester42,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester42,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester96,Agree to License,2019/08/10 20:54:35.000,Variant 6,6
dataRequester96,Submit Purpose,2019/08/10 20:55:07.000,Variant 6,6
dataRequester24,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester24,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester24,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester24,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester24,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester24,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester24,Update license compliance,2019/08/10 21:04:43.000,Variant 1,1
dataRequester84,Agree to License,2019/08/10 20:54:51.000,Variant 2,2
dataRequester84,Submit Purpose,2019/08/10 20:55:22.000,Variant 2,2
dataRequester84,Get Link,2019/08/10 20:55:37.000,Variant 2,2
dataRequester84,Update license compliance,2019/08/10 20:58:29.000,Variant 2,2
dataRequester44,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester44,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester44,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester44,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester44,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester44,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester44,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester79,Agree to License,2019/08/10 20:54:51.000,Variant 2,2
dataRequester79,Submit Purpose,2019/08/10 20:55:22.000,Variant 2,2
dataRequester79,Get Link,2019/08/10 20:55:53.000,Variant 2,2
dataRequester79,Update license compliance,2019/08/10 20:58:29.000,Variant 2,2
dataRequester89,Agree to License,2019/08/10 20:54:51.000,Variant 3,3
dataRequester89,Submit Purpose,2019/08/10 20:55:07.000,Variant 3,3
dataRequester89,Get Link,2019/08/10 20:55:37.000,Variant 3,3
dataRequester27,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester27,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester27,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester27,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester27,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester27,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester27,Update license compliance,2019/08/10 21:04:43.000,Variant 1,1
dataRequester52,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester52,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester52,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester52,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester52,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester52,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester52,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester78,Agree to License,2019/08/10 20:54:51.000,Variant 2,2
dataRequester78,Submit Purpose,2019/08/10 20:55:07.000,Variant 2,2
dataRequester78,Get Link,2019/08/10 20:55:22.000,Variant 2,2
dataRequester78,Update license compliance,2019/08/10 20:58:29.000,Variant 2,2
dataRequester11,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester11,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester11,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester11,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester11,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester11,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester11,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester38,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester38,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester38,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester38,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester38,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester38,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester38,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester67,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester67,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester67,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester67,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester67,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester67,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester67,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester72,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester72,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester72,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester72,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester72,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester72,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester72,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester28,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester28,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester28,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester28,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester28,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester28,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester28,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester13,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester13,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester13,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester13,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester13,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester13,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester13,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester59,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester59,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester59,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester59,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester59,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester59,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester59,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester80,Agree to License,2019/08/10 20:54:51.000,Variant 2,2
dataRequester80,Submit Purpose,2019/08/10 20:55:07.000,Variant 2,2
dataRequester80,Get Link,2019/08/10 20:55:22.000,Variant 2,2
dataRequester80,Update license compliance,2019/08/10 20:58:15.000,Variant 2,2
dataRequester60,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester60,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester60,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester60,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester60,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester60,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester60,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester95,Agree to License,2019/08/10 20:54:51.000,Variant 5,5
dataRequester95,Submit Purpose,2019/08/10 20:55:07.000,Variant 5,5
dataRequester95,Get Link,2019/08/10 20:55:37.000,Variant 5,5
dataRequester95,Notify of error,2019/08/10 20:57:19.000,Variant 5,5
dataRequester49,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester49,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester49,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester49,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester49,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester49,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester49,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester93,Agree to License,2019/08/10 20:54:51.000,Variant 5,5
dataRequester93,Submit Purpose,2019/08/10 20:55:22.000,Variant 5,5
dataRequester93,Get Link,2019/08/10 20:55:53.000,Variant 5,5
dataRequester93,Notify of error,2019/08/10 20:57:19.000,Variant 5,5
dataRequester9,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester9,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester9,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester9,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester9,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester9,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester9,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester36,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester36,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester36,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester36,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester36,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester36,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester36,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester74,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester74,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester74,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester74,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester74,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester74,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester74,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester30,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester30,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester30,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester30,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester30,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester30,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester30,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester20,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester20,Submit Purpose,2019/08/10 20:55:07.000,Variant 1,1
dataRequester20,Get Link,2019/08/10 20:55:22.000,Variant 1,1
dataRequester20,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester20,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester20,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester20,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester82,Agree to License,2019/08/10 20:54:51.000,Variant 2,2
dataRequester82,Submit Purpose,2019/08/10 20:55:07.000,Variant 2,2
dataRequester82,Get Link,2019/08/10 20:55:37.000,Variant 2,2
dataRequester82,Update license compliance,2019/08/10 20:58:29.000,Variant 2,2
dataRequester46,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester46,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester46,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester46,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester46,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester46,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester46,Update license compliance,2019/08/10 21:04:43.000,Variant 1,1
dataRequester41,Agree to License,2019/08/10 20:54:51.000,Variant 1,1
dataRequester41,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester41,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester41,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester41,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester41,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester41,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester92,Agree to License,2019/08/10 20:54:51.000,Variant 3,3
dataRequester92,Submit Purpose,2019/08/10 20:55:22.000,Variant 3,3
dataRequester92,Get Link,2019/08/10 20:55:53.000,Variant 3,3
dataRequester18,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester18,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester18,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester18,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester18,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester18,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester18,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester53,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester53,Submit Purpose,2019/08/10 20:55:37.000,Variant 1,1
dataRequester53,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester53,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester53,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester53,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester53,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester70,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester70,Submit Purpose,2019/08/10 20:55:37.000,Variant 1,1
dataRequester70,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester70,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester70,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester70,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester70,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester23,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester23,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester23,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester23,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester23,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester23,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester23,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester15,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester15,Submit Purpose,2019/08/10 20:55:37.000,Variant 1,1
dataRequester15,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester15,Update license compliance,2019/08/10 20:58:15.000,Variant 1,1
dataRequester15,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester15,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester15,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester63,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester63,Submit Purpose,2019/08/10 20:55:37.000,Variant 1,1
dataRequester63,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester63,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester63,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester63,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester63,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester16,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester16,Submit Purpose,2019/08/10 20:55:37.000,Variant 1,1
dataRequester16,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester16,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester16,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester16,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester16,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester21,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester21,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester21,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester21,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester21,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester21,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester21,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester65,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester65,Submit Purpose,2019/08/10 20:55:22.000,Variant 1,1
dataRequester65,Get Link,2019/08/10 20:55:37.000,Variant 1,1
dataRequester65,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester65,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester65,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester65,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester68,Agree to License,2019/08/10 20:55:07.000,Variant 1,1
dataRequester68,Submit Purpose,2019/08/10 20:55:37.000,Variant 1,1
dataRequester68,Get Link,2019/08/10 20:55:53.000,Variant 1,1
dataRequester68,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester68,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester68,Confirm update,2019/08/10 21:02:19.000,Variant 1,1
dataRequester68,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester83,Agree to License,2019/08/10 20:55:22.000,Variant 2,2
dataRequester83,Submit Purpose,2019/08/10 20:55:53.000,Variant 2,2
dataRequester83,Get Link,2019/08/10 20:56:22.000,Variant 2,2
dataRequester83,Update license compliance,2019/08/10 20:58:44.000,Variant 2,2
dataRequester50,Agree to License,2019/08/10 20:55:22.000,Variant 1,1
dataRequester50,Submit Purpose,2019/08/10 20:55:53.000,Variant 1,1
dataRequester50,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester50,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester50,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester50,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester50,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester32,Agree to License,2019/08/10 20:55:22.000,Variant 1,1
dataRequester32,Submit Purpose,2019/08/10 20:55:53.000,Variant 1,1
dataRequester32,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester32,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester32,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester32,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester32,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester86,Agree to License,2019/08/10 20:55:22.000,Variant 2,2
dataRequester86,Submit Purpose,2019/08/10 20:55:53.000,Variant 2,2
dataRequester86,Get Link,2019/08/10 20:56:22.000,Variant 2,2
dataRequester86,Update license compliance,2019/08/10 20:58:44.000,Variant 2,2
dataRequester1,Agree to License,2019/08/10 20:55:22.000,Variant 1,1
dataRequester1,Submit Purpose,2019/08/10 20:55:53.000,Variant 1,1
dataRequester1,Get Link,2019/08/10 20:56:22.000,Variant 1,1
dataRequester1,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester1,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester1,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester1,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester3,Agree to License,2019/08/10 20:55:22.000,Variant 1,1
dataRequester3,Submit Purpose,2019/08/10 20:55:53.000,Variant 1,1
dataRequester3,Get Link,2019/08/10 20:56:22.000,Variant 1,1
dataRequester3,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester3,Update license compliance,2019/08/10 21:00:25.000,Variant 1,1
dataRequester3,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester3,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester34,Agree to License,2019/08/10 20:55:22.000,Variant 1,1
dataRequester34,Submit Purpose,2019/08/10 20:55:53.000,Variant 1,1
dataRequester34,Get Link,2019/08/10 20:56:08.000,Variant 1,1
dataRequester34,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester34,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester34,Confirm update,2019/08/10 21:02:33.000,Variant 1,1
dataRequester34,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester81,Agree to License,2019/08/10 20:55:22.000,Variant 2,2
dataRequester81,Submit Purpose,2019/08/10 20:55:53.000,Variant 2,2
dataRequester81,Get Link,2019/08/10 20:56:08.000,Variant 2,2
dataRequester81,Update license compliance,2019/08/10 20:58:15.000,Variant 2,2
dataRequester5,Agree to License,2019/08/10 20:55:37.000,Variant 1,1
dataRequester5,Submit Purpose,2019/08/10 20:56:08.000,Variant 1,1
dataRequester5,Get Link,2019/08/10 20:56:22.000,Variant 1,1
dataRequester5,Update license compliance,2019/08/10 20:58:29.000,Variant 1,1
dataRequester5,Update license compliance,2019/08/10 20:59:55.000,Variant 1,1
dataRequester5,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester5,Update license compliance,2019/08/10 21:04:28.000,Variant 1,1
dataRequester8,Agree to License,2019/08/10 20:55:37.000,Variant 1,1
dataRequester8,Submit Purpose,2019/08/10 20:55:53.000,Variant 1,1
dataRequester8,Get Link,2019/08/10 20:56:22.000,Variant 1,1
dataRequester8,Update license compliance,2019/08/10 20:58:44.000,Variant 1,1
dataRequester8,Update license compliance,2019/08/10 21:00:10.000,Variant 1,1
dataRequester8,Confirm update,2019/08/10 21:02:04.000,Variant 1,1
dataRequester8,Update license compliance,2019/08/10 21:04:13.000,Variant 1,1
dataRequester45,Agree to License,2019/08/10 20:55:37.000,Variant 1,1
dataRequester45,Submit Purpose,2019/08/10 20:56:08.000,Variant 1,1
dataRequester45,Get Link,2019/08/10 20:56:36.000,Variant 1,1
